,INDICATOR NAME,INDICATOR DESCRIPTION,INDICATOR FREQUENCY 1,INDICATOR FREQUENCY 2,PROVIDER,DATASET
615,BFORPLONF_BP6_EUR,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Euros",A,Q,IMF,BOP
616,BFORPLONF_BP6_USD,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Nonfinancial Corporations, Households, NPISHs, US Dollars",A,Q,IMF,BOP
617,BFORPLONF_L_BP6_EUR,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Long-term, Euros",A,Q,IMF,BOP
618,BFORPLONF_L_BP6_USD,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Long-term, US Dollars",A,Q,IMF,BOP
619,BFORPLONF_S_BP6_EUR,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Short-term, Euros",A,Q,IMF,BOP
620,BFORPLONF_S_BP6_USD,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Short-term, US Dollars",A,Q,IMF,BOP
621,BFORPLO_BP6_EUR,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Euros",A,Q,IMF,BOP
622,BFORPLO_BP6_USD,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, US Dollars",A,Q,IMF,BOP
623,BFORPLO_BP6_XDC,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, National Currency",A,Q,IMF,BOP
624,BFORPLO_L_BP6_EUR,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Long-term, Euros",A,Q,IMF,BOP
625,BFORPLO_L_BP6_USD,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Long-term, US Dollars",A,Q,IMF,BOP
626,BFORPLO_L_BP6_XDC,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Long-term, National Currency",A,Q,IMF,BOP
627,BFORPLO_S_BP6_EUR,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Short-term, Euros",A,Q,IMF,BOP
628,BFORPLO_S_BP6_USD,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Short-term, US Dollars",A,Q,IMF,BOP
629,BFORPLO_S_BP6_XDC,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Other Sectors, Short-term, National Currency",A,Q,IMF,BOP
630,BFORPL_BP6_EUR,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, Euros",A,Q,IMF,BOP
631,BFORPL_BP6_USD,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, US Dollars",A,Q,IMF,BOP
632,BFORPL_BP6_XDC,"Financial Account, Other Investment, Other Accounts Receivable/payable, Net Incurrence of Liabilities, National Currency",A,Q,IMF,BOP
633,BFOR_BP6_EUR,"Financial Account, Other Investment, Other Accounts Receivable/payable, Euros",A,Q,IMF,BOP
634,BFOR_BP6_USD,"Financial Account, Other Investment, Other Accounts Receivable/payable, US Dollars",A,Q,IMF,BOP
635,BFOR_BP6_XDC,"Financial Account, Other Investment, Other Accounts Receivable/payable, National Currency",A,Q,IMF,BOP
636,BFOTACB_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Central Banks, Euros",A,Q,IMF,BOP
637,BFOTACB_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Central Banks, US Dollars",A,Q,IMF,BOP
638,BFOTACB_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Central Banks, Long-term, Euros",A,Q,IMF,BOP
639,BFOTACB_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Central Banks, Long-term, US Dollars",A,Q,IMF,BOP
640,BFOTACB_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Central Banks, Short-term, Euros",A,Q,IMF,BOP
641,BFOTACB_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Central Banks, Short-term, US Dollars",A,Q,IMF,BOP
642,BFOTADC_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Deposit-taking Corporations, Except Central Bank, Euros",A,Q,IMF,BOP
643,BFOTADC_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Deposit-taking Corporations, Except Central Bank, US Dollars",A,Q,IMF,BOP
644,BFOTADC_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Deposit-taking Corporations, Except Central Bank, Long-term, Euros",A,Q,IMF,BOP
645,BFOTADC_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Deposit-taking Corporations, Except Central Bank, Long-term, US Dollars",A,Q,IMF,BOP
646,BFOTADC_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Deposit-taking Corporations, Except Central Bank, Short-term, Euros",A,Q,IMF,BOP
647,BFOTADC_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Deposit-taking Corporations, Except Central Bank, Short-term, US Dollars",A,Q,IMF,BOP
648,BFOTAG_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, General Government, Euros",A,Q,IMF,BOP
649,BFOTAG_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, General Government, US Dollars",A,Q,IMF,BOP
650,BFOTAG_BP6_XDC,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, General Government, National Currency",A,Q,IMF,BOP
651,BFOTAG_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, General Government, Long-term, Euros",A,Q,IMF,BOP
652,BFOTAG_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, General Government, Long-term, US Dollars",A,Q,IMF,BOP
653,BFOTAG_L_BP6_XDC,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, General Government, Long-term, National Currency",A,Q,IMF,BOP
654,BFOTAG_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, General Government, Short-term, Euros",A,Q,IMF,BOP
655,BFOTAG_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, General Government, Short-term, US Dollars",A,Q,IMF,BOP
656,BFOTAG_S_BP6_XDC,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, General Government, Short-term, National Currency",A,Q,IMF,BOP
657,BFOTAMA_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Monetary Authorities (Where Relevant), Euros",A,Q,IMF,BOP
658,BFOTAMA_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Monetary Authorities (Where Relevant), US Dollars",A,Q,IMF,BOP
659,BFOTAMA_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Monetary Authorities (Where Relevant), Long-term, Euros",A,Q,IMF,BOP
660,BFOTAMA_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Monetary Authorities (Where Relevant), Long-term, US Dollars",A,Q,IMF,BOP
661,BFOTAMA_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Monetary Authorities (Where Relevant), Short-term, Euros",A,Q,IMF,BOP
662,BFOTAMA_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Monetary Authorities (Where Relevant), Short-term, US Dollars",A,Q,IMF,BOP
663,BFOTAOF_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Other Financial Corporations, Euros",A,Q,IMF,BOP
664,BFOTAOF_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Other Financial Corporations, US Dollars",A,Q,IMF,BOP
665,BFOTAOF_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Other Financial Corporations, Long-term, Euros",A,Q,IMF,BOP
666,BFOTAOF_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Other Financial Corporations, Long-term, US Dollars",A,Q,IMF,BOP
667,BFOTAOF_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Other Financial Corporations, Short-term, Euros",A,Q,IMF,BOP
668,BFOTAOF_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Other Financial Corporations, Short-term, US Dollars",A,Q,IMF,BOP
669,BFOTAONF_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Euros",A,Q,IMF,BOP
670,BFOTAONF_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Nonfinancial Corporations, Households, NPISHs, US Dollars",A,Q,IMF,BOP
671,BFOTAONF_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Long-term, Euros",A,Q,IMF,BOP
672,BFOTAONF_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Long-term, US Dollars",A,Q,IMF,BOP
673,BFOTAONF_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Short-term, Euros",A,Q,IMF,BOP
674,BFOTAONF_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Nonfinancial Corporations, Households, NPISHs, Short-term, US Dollars",A,Q,IMF,BOP
675,BFOTAO_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Euros",A,Q,IMF,BOP
676,BFOTAO_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, US Dollars",A,Q,IMF,BOP
677,BFOTAO_BP6_XDC,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, National Currency",A,Q,IMF,BOP
678,BFOTAO_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Long-term, Euros",A,Q,IMF,BOP
679,BFOTAO_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Long-term, US Dollars",A,Q,IMF,BOP
680,BFOTAO_L_BP6_XDC,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Long-term, National Currency",A,Q,IMF,BOP
681,BFOTAO_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Short-term, Euros",A,Q,IMF,BOP
682,BFOTAO_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Short-term, US Dollars",A,Q,IMF,BOP
683,BFOTAO_S_BP6_XDC,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Other Sectors, Short-term, National Currency",A,Q,IMF,BOP
684,BFOTA_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, Euros",A,Q,IMF,BOP
685,BFOTA_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, US Dollars",A,Q,IMF,BOP
686,BFOTA_BP6_XDC,"Financial Account, Other Investment, Trade Credit and Advances, Net Acquisition of Financial Assets, National Currency",A,Q,IMF,BOP
687,BFOTLCB_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Central Banks, Euros",A,Q,IMF,BOP
688,BFOTLCB_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Central Banks, US Dollars",A,Q,IMF,BOP
689,BFOTLCB_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Central Banks, Long-term, Euros",A,Q,IMF,BOP
690,BFOTLCB_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Central Banks, Long-term, US Dollars",A,Q,IMF,BOP
691,BFOTLCB_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Central Banks, Short-term, Euros",A,Q,IMF,BOP
692,BFOTLCB_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Central Banks, Short-term, US Dollars",A,Q,IMF,BOP
693,BFOTLDC_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Deposit-taking Corporations, Except Central Bank, Euros",A,Q,IMF,BOP
694,BFOTLDC_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Deposit-taking Corporations, Except Central Bank, US Dollars",A,Q,IMF,BOP
695,BFOTLDC_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Deposit-taking Corporations, Except Central Bank, Long-term, Euros",A,Q,IMF,BOP
696,BFOTLDC_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Deposit-taking Corporations, Except Central Bank, Long-term, US Dollars",A,Q,IMF,BOP
697,BFOTLDC_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Deposit-taking Corporations, Except Central Bank, Short-term, Euros",A,Q,IMF,BOP
698,BFOTLDC_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Deposit-taking Corporations, Except Central Bank, Short-term, US Dollars",A,Q,IMF,BOP
699,BFOTLG_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, General Government, Euros",A,Q,IMF,BOP
700,BFOTLG_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, General Government, US Dollars",A,Q,IMF,BOP
701,BFOTLG_BP6_XDC,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, General Government, National Currency",A,Q,IMF,BOP
702,BFOTLG_L_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, General Government, Long-term, Euros",A,Q,IMF,BOP
703,BFOTLG_L_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, General Government, Long-term, US Dollars",A,Q,IMF,BOP
704,BFOTLG_S_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, General Government, Short-term, Euros",A,Q,IMF,BOP
705,BFOTLG_S_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, General Government, Short-term, US Dollars",A,Q,IMF,BOP
706,BFOTLG_S_BP6_XDC,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, General Government, Short-term, National Currency",A,Q,IMF,BOP
707,BFOTLMA_BP6_EUR,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Monetary Authorities (Where Relevant), Euros",A,Q,IMF,BOP
708,BFOTLMA_BP6_USD,"Financial Account, Other Investment, Trade Credit and Advances, Net Incurrence of Liabilities, Monetary Authorities (Where Relevant), US Dollars",A,Q,IMF,BOP
